-----Epoch 0 开始训练-----

Total step : 81900      Batch loss: 2.5448      Epoch average loss: 2.7151
Total step : 82000      Batch loss: 4.0165      Epoch average loss: 2.7151
Total step : 82100      Batch loss: 3.1073      Epoch average loss: 2.7143
Total step : 82200      Batch loss: 2.3084      Epoch average loss: 2.7145
Total step : 82300      Batch loss: 2.5952      Epoch average loss: 2.7140
Total step : 82400      Batch loss: 2.5187      Epoch average loss: 2.7133
Total step : 82500      Batch loss: 2.3118      Epoch average loss: 2.7128
Total step : 82600      Batch loss: 2.3889      Epoch average loss: 2.7124
Total step : 82700      Batch loss: 4.3821      Epoch average loss: 2.7126
Total step : 82800      Batch loss: 2.3992      Epoch average loss: 2.7122
Total step : 82900      Batch loss: 2.4466      Epoch average loss: 2.7115
Total step : 83000      Batch loss: 2.7764      Epoch average loss: 2.7117
Total step : 83100      Batch loss: 4.2057      Epoch average loss: 2.7111
Total step : 83200      Batch loss: 2.3240      Epoch average loss: 2.7113
Total step : 83300      Batch loss: 2.3680      Epoch average loss: 2.7116
Total step : 83400      Batch loss: 2.5227      Epoch average loss: 2.7120
Total step : 83500      Batch loss: 2.4180      Epoch average loss: 2.7119
Total step : 83600      Batch loss: 2.3513      Epoch average loss: 2.7119
Total step : 83700      Batch loss: 3.0873      Epoch average loss: 2.7116
Total step : 83800      Batch loss: 2.4371      Epoch average loss: 2.7109
Total step : 83900      Batch loss: 2.2120      Epoch average loss: 2.7113
Total step : 84000      Batch loss: 2.2816      Epoch average loss: 2.7112
Total step : 84100      Batch loss: 3.0747      Epoch average loss: 2.7104
Total step : 84200      Batch loss: 2.4547      Epoch average loss: 2.7098
Total step : 84300      Batch loss: 2.6164      Epoch average loss: 2.7097
Total step : 84400      Batch loss: 3.0369      Epoch average loss: 2.7099
Total step : 84500      Batch loss: 2.5660      Epoch average loss: 2.7098
Total step : 84600      Batch loss: 2.2882      Epoch average loss: 2.7096
Total step : 84700      Batch loss: 2.8312      Epoch average loss: 2.7100
Total step : 84800      Batch loss: 2.5090      Epoch average loss: 2.7091
Total step : 84900      Batch loss: 2.9839      Epoch average loss: 2.7087
Total step : 85000      Batch loss: 3.8961      Epoch average loss: 2.7087
Total step : 85100      Batch loss: 2.7890      Epoch average loss: 2.7089
Total step : 85200      Batch loss: 2.5665      Epoch average loss: 2.7084
Total step : 85300      Batch loss: 2.7531      Epoch average loss: 2.7084
Total step : 85400      Batch loss: 2.9890      Epoch average loss: 2.7086
Total step : 85500      Batch loss: 2.5087      Epoch average loss: 2.7083
Total step : 85600      Batch loss: 3.1418      Epoch average loss: 2.7080
Total step : 85700      Batch loss: 2.7433      Epoch average loss: 2.7073
Total step : 85800      Batch loss: 3.7326      Epoch average loss: 2.7073
Total step : 85900      Batch loss: 2.3861      Epoch average loss: 2.7072
Total step : 86000      Batch loss: 2.6852      Epoch average loss: 2.7067
Total step : 86100      Batch loss: 2.4496      Epoch average loss: 2.7067
Total step : 86200      Batch loss: 2.3004      Epoch average loss: 2.7062
Total step : 86300      Batch loss: 2.4754      Epoch average loss: 2.7062
Total step : 86400      Batch loss: 2.4191      Epoch average loss: 2.7065
Total step : 86500      Batch loss: 3.8650      Epoch average loss: 2.7069
Total step : 86600      Batch loss: 2.3663      Epoch average loss: 2.7065
Total step : 86700      Batch loss: 3.9029      Epoch average loss: 2.7065
Total step : 86800      Batch loss: 2.4217      Epoch average loss: 2.7064
Total step : 86900      Batch loss: 2.3596      Epoch average loss: 2.7066
Total step : 87000      Batch loss: 4.0743      Epoch average loss: 2.7064
Total step : 87100      Batch loss: 3.3772      Epoch average loss: 2.7056
Total step : 87200      Batch loss: 2.7890      Epoch average loss: 2.7054
Total step : 87300      Batch loss: 2.3641      Epoch average loss: 2.7053
Total step : 87400      Batch loss: 2.3575      Epoch average loss: 2.7048
Total step : 87500      Batch loss: 4.2641      Epoch average loss: 2.7043
Total step : 87600      Batch loss: 2.3328      Epoch average loss: 2.7038
Total step : 87700      Batch loss: 2.4665      Epoch average loss: 2.7033
Total step : 87800      Batch loss: 2.5580      Epoch average loss: 2.7031
Total step : 87900      Batch loss: 3.8705      Epoch average loss: 2.7031
Total step : 88000      Batch loss: 2.4481      Epoch average loss: 2.7035
Total step : 88100      Batch loss: 2.2895      Epoch average loss: 2.7034
Total step : 88200      Batch loss: 2.4123      Epoch average loss: 2.7034
Total step : 88300      Batch loss: 2.5065      Epoch average loss: 2.7031
Total step : 88400      Batch loss: 2.6188      Epoch average loss: 2.7028
Total step : 88500      Batch loss: 2.2138      Epoch average loss: 2.7030
Total step : 88600      Batch loss: 2.9793      Epoch average loss: 2.7029
Total step : 88700      Batch loss: 2.6744      Epoch average loss: 2.7025
Total step : 88800      Batch loss: 2.6671      Epoch average loss: 2.7025
Total step : 88900      Batch loss: 2.9225      Epoch average loss: 2.7029
Total step : 89000      Batch loss: 2.8555      Epoch average loss: 2.7028
Total step : 89100      Batch loss: 2.4277      Epoch average loss: 2.7023
Total step : 89200      Batch loss: 2.9175      Epoch average loss: 2.7022
Total step : 89300      Batch loss: 2.3123      Epoch average loss: 2.7023
Total step : 89400      Batch loss: 3.2373      Epoch average loss: 2.7020
Total step : 89500      Batch loss: 2.4484      Epoch average loss: 2.7025
Total step : 89600      Batch loss: 2.5813      Epoch average loss: 2.7021
Total step : 89700      Batch loss: 2.1841      Epoch average loss: 2.7021
Total step : 89800      Batch loss: 2.6654      Epoch average loss: 2.7020
Total step : 89900      Batch loss: 4.1302      Epoch average loss: 2.7013
Total step : 90000      Batch loss: 2.4770      Epoch average loss: 2.7013
Total step : 90100      Batch loss: 3.6013      Epoch average loss: 2.7016
Total step : 90200      Batch loss: 2.6593      Epoch average loss: 2.7010
Total step : 90300      Batch loss: 2.6326      Epoch average loss: 2.7009
Total step : 90400      Batch loss: 3.0064      Epoch average loss: 2.7006
Total step : 90500      Batch loss: 2.5971      Epoch average loss: 2.6999
Total step : 90600      Batch loss: 3.2074      Epoch average loss: 2.6998
Total step : 90700      Batch loss: 3.8708      Epoch average loss: 2.6995
Total step : 90800      Batch loss: 2.5257      Epoch average loss: 2.6996
Total step : 90900      Batch loss: 2.4198      Epoch average loss: 2.7000
Total step : 91000      Batch loss: 3.2299      Epoch average loss: 2.6999
Total step : 91100      Batch loss: 2.4455      Epoch average loss: 2.6998
Total step : 91200      Batch loss: 3.1273      Epoch average loss: 2.6995
Total step : 91300      Batch loss: 2.5396      Epoch average loss: 2.6989
Total step : 91400      Batch loss: 2.8718      Epoch average loss: 2.6989
Total step : 91500      Batch loss: 3.5571      Epoch average loss: 2.6987
Total step : 91600      Batch loss: 2.3168      Epoch average loss: 2.6988
Total step : 91700      Batch loss: 2.3527      Epoch average loss: 2.6988
Total step : 91800      Batch loss: 2.6980      Epoch average loss: 2.6988
Total step : 91900      Batch loss: 2.6219      Epoch average loss: 2.6988
Total step : 92000      Batch loss: 4.1738      Epoch average loss: 2.6984
Total step : 92100      Batch loss: 2.4995      Epoch average loss: 2.6984
Total step : 92200      Batch loss: 2.3673      Epoch average loss: 2.6982
Total step : 92300      Batch loss: 2.7957      Epoch average loss: 2.6979
Total step : 92400      Batch loss: 2.3769      Epoch average loss: 2.6980
Total step : 92500      Batch loss: 2.5985      Epoch average loss: 2.6976
Total step : 92600      Batch loss: 2.1847      Epoch average loss: 2.6978
Total step : 92700      Batch loss: 2.4258      Epoch average loss: 2.6976
Total step : 92800      Batch loss: 4.2061      Epoch average loss: 2.6976
Total step : 92900      Batch loss: 2.4106      Epoch average loss: 2.6976
Total step : 93000      Batch loss: 3.8484      Epoch average loss: 2.6975
Total step : 93100      Batch loss: 2.2580      Epoch average loss: 2.6973
Total step : 93200      Batch loss: 2.5267      Epoch average loss: 2.6973
Total step : 93300      Batch loss: 2.5515      Epoch average loss: 2.6972
Total step : 93400      Batch loss: 2.4542      Epoch average loss: 2.6969
Total step : 93500      Batch loss: 2.5253      Epoch average loss: 2.6967
Total step : 93600      Batch loss: 2.1107      Epoch average loss: 2.6967
Total step : 93700      Batch loss: 2.8724      Epoch average loss: 2.6965
Total step : 93800      Batch loss: 2.4077      Epoch average loss: 2.6960
Total step : 93900      Batch loss: 2.6393      Epoch average loss: 2.6961
Total step : 94000      Batch loss: 2.6382      Epoch average loss: 2.6955
Total step : 94100      Batch loss: 3.9122      Epoch average loss: 2.6953
Total step : 94200      Batch loss: 2.7254      Epoch average loss: 2.6955
Total step : 94300      Batch loss: 2.5202      Epoch average loss: 2.6955
Total step : 94400      Batch loss: 2.7213      Epoch average loss: 2.6956
Total step : 94500      Batch loss: 2.8266      Epoch average loss: 2.6955
Total step : 94600      Batch loss: 2.6034      Epoch average loss: 2.6957
Total step : 94700      Batch loss: 1.1870      Epoch average loss: 2.6955
Total step : 94800      Batch loss: 2.1785      Epoch average loss: 2.6957
Total step : 94900      Batch loss: 2.7031      Epoch average loss: 2.6954
Total step : 95000      Batch loss: 2.7495      Epoch average loss: 2.6953
Total step : 95100      Batch loss: 2.7472      Epoch average loss: 2.6950
Total step : 95200      Batch loss: 2.4031      Epoch average loss: 2.6947
Total step : 95300      Batch loss: 2.7422      Epoch average loss: 2.6948
Total step : 95400      Batch loss: 2.6470      Epoch average loss: 2.6946
Total step : 95500      Batch loss: 2.5980      Epoch average loss: 2.6938
Total step : 95600      Batch loss: 2.4070      Epoch average loss: 2.6937
Total step : 95700      Batch loss: 2.1253      Epoch average loss: 2.6932
Total step : 95800      Batch loss: 4.0857      Epoch average loss: 2.6931
Total step : 95900      Batch loss: 2.4451      Epoch average loss: 2.6930
Total step : 96000      Batch loss: 2.7094      Epoch average loss: 2.6927
Total step : 96100      Batch loss: 2.4212      Epoch average loss: 2.6925
Total step : 96200      Batch loss: 2.4162      Epoch average loss: 2.6921
Total step : 96300      Batch loss: 2.4926      Epoch average loss: 2.6919
Total step : 96400      Batch loss: 3.8360      Epoch average loss: 2.6921
Total step : 96500      Batch loss: 2.2580      Epoch average loss: 2.6923
Total step : 96600      Batch loss: 2.4423      Epoch average loss: 2.6919
Total step : 96700      Batch loss: 2.8352      Epoch average loss: 2.6919
Total step : 96800      Batch loss: 2.3740      Epoch average loss: 2.6920
Total step : 96900      Batch loss: 2.6766      Epoch average loss: 2.6918
Total step : 97000      Batch loss: 3.0279      Epoch average loss: 2.6915
Total step : 97100      Batch loss: 2.3804      Epoch average loss: 2.6911
Total step : 97200      Batch loss: 1.4421      Epoch average loss: 2.6911
Total step : 97300      Batch loss: 2.9283      Epoch average loss: 2.6909
Total step : 97400      Batch loss: 2.5657      Epoch average loss: 2.6905
Total step : 97500      Batch loss: 2.3744      Epoch average loss: 2.6905
Total step : 97600      Batch loss: 2.2968      Epoch average loss: 2.6908
Total step : 97700      Batch loss: 3.0527      Epoch average loss: 2.6905
Total step : 97800      Batch loss: 2.7528      Epoch average loss: 2.6906
Total step : 97900      Batch loss: 2.8214      Epoch average loss: 2.6905
Total step : 98000      Batch loss: 3.7692      Epoch average loss: 2.6905
Total step : 98100      Batch loss: 2.9891      Epoch average loss: 2.6904
Total step : 98200      Batch loss: 2.6843      Epoch average loss: 2.6902
Total step : 98300      Batch loss: 2.5084      Epoch average loss: 2.6899
Total step : 98400      Batch loss: 3.1073      Epoch average loss: 2.6899
Total step : 98500      Batch loss: 2.9116      Epoch average loss: 2.6897
Total step : 98600      Batch loss: 2.3809      Epoch average loss: 2.6891
Total step : 98700      Batch loss: 2.2460      Epoch average loss: 2.6887
Total step : 98800      Batch loss: 2.5184      Epoch average loss: 2.6887
Total step : 98900      Batch loss: 3.8910      Epoch average loss: 2.6888
Total step : 99000      Batch loss: 2.6877      Epoch average loss: 2.6888
Total step : 99100      Batch loss: 2.1898      Epoch average loss: 2.6886
Total step : 99200      Batch loss: 3.6717      Epoch average loss: 2.6885
Total step : 99300      Batch loss: 2.3112      Epoch average loss: 2.6885
Total step : 99400      Batch loss: 2.2878      Epoch average loss: 2.6888
Total step : 99500      Batch loss: 2.4748      Epoch average loss: 2.6888
Total step : 99600      Batch loss: 3.9906      Epoch average loss: 2.6885
Total step : 99700      Batch loss: 2.2652      Epoch average loss: 2.6885
Total step : 99800      Batch loss: 2.2982      Epoch average loss: 2.6882
Total step : 99900      Batch loss: 2.6383      Epoch average loss: 2.6879
Total step : 100000      Batch loss: 2.2042      Epoch average loss: 2.6873
Total step : 100100      Batch loss: 2.2889      Epoch average loss: 2.6872
Total step : 100200      Batch loss: 2.4312      Epoch average loss: 2.6871
Total step : 100300      Batch loss: 2.5575      Epoch average loss: 2.6868
Total step : 100400      Batch loss: 2.2397      Epoch average loss: 2.6867
Total step : 100500      Batch loss: 2.6931      Epoch average loss: 2.6864
Total step : 100600      Batch loss: 3.5335      Epoch average loss: 2.6864
Total step : 100700      Batch loss: 2.6410      Epoch average loss: 2.6862
Total step : 100800      Batch loss: 2.8367      Epoch average loss: 2.6861
Total step : 100900      Batch loss: 2.5776      Epoch average loss: 2.6860
Total step : 101000      Batch loss: 3.2339      Epoch average loss: 2.6858
Total step : 101100      Batch loss: 2.4207      Epoch average loss: 2.6857
Total step : 101200      Batch loss: 4.1127      Epoch average loss: 2.6858
Total step : 101300      Batch loss: 2.6128      Epoch average loss: 2.6855
Total step : 101400      Batch loss: 3.0544      Epoch average loss: 2.6855
Total step : 101500      Batch loss: 2.5941      Epoch average loss: 2.6852
Total step : 101600      Batch loss: 3.7539      Epoch average loss: 2.6850
Total step : 101700      Batch loss: 2.4204      Epoch average loss: 2.6846
Total step : 101800      Batch loss: 2.7616      Epoch average loss: 2.6845
Total step : 101900      Batch loss: 2.5959      Epoch average loss: 2.6845
Total step : 102000      Batch loss: 4.1575      Epoch average loss: 2.6846
Total step : 102100      Batch loss: 2.2975      Epoch average loss: 2.6843
Total step : 102200      Batch loss: 2.3642      Epoch average loss: 2.6842
Total step : 102300      Batch loss: 2.1209      Epoch average loss: 2.6838
Total step : 102400      Batch loss: 2.1862      Epoch average loss: 2.6835
Total step : 102500      Batch loss: 2.8877      Epoch average loss: 2.6833
Total step : 102600      Batch loss: 3.1925      Epoch average loss: 2.6833
Total step : 102700      Batch loss: 3.5785      Epoch average loss: 2.6834
Total step : 102800      Batch loss: 2.7022      Epoch average loss: 2.6831
Total step : 102900      Batch loss: 2.5124      Epoch average loss: 2.6830
Total step : 103000      Batch loss: 2.3764      Epoch average loss: 2.6829
Total step : 103100      Batch loss: 2.3669      Epoch average loss: 2.6830
Total step : 103200      Batch loss: 2.4448      Epoch average loss: 2.6828
Total step : 103300      Batch loss: 2.9266      Epoch average loss: 2.6827
Total step : 103400      Batch loss: 3.6186      Epoch average loss: 2.6825
Total step : 103500      Batch loss: 2.8237      Epoch average loss: 2.6826
Total step : 103600      Batch loss: 2.5974      Epoch average loss: 2.6826
Total step : 103700      Batch loss: 2.1395      Epoch average loss: 2.6824
Total step : 103800      Batch loss: 3.0156      Epoch average loss: 2.6821
Total step : 103900      Batch loss: 2.6750      Epoch average loss: 2.6821
Total step : 104000      Batch loss: 2.2986      Epoch average loss: 2.6818
Total step : 104100      Batch loss: 1.6413      Epoch average loss: 2.6821
Total step : 104200      Batch loss: 2.6459      Epoch average loss: 2.6820
Total step : 104300      Batch loss: 2.9971      Epoch average loss: 2.6820
Total step : 104400      Batch loss: 2.3234      Epoch average loss: 2.6815
Total step : 104500      Batch loss: 2.5620      Epoch average loss: 2.6813
Total step : 104600      Batch loss: 2.2632      Epoch average loss: 2.6816
Total step : 104700      Batch loss: 2.5157      Epoch average loss: 2.6811
Total step : 104800      Batch loss: 2.3475      Epoch average loss: 2.6809
Total step : 104900      Batch loss: 2.8182      Epoch average loss: 2.6806
Total step : 105000      Batch loss: 2.7521      Epoch average loss: 2.6803
Total step : 105100      Batch loss: 2.6475      Epoch average loss: 2.6802
Total step : 105200      Batch loss: 2.8914      Epoch average loss: 2.6803
Total step : 105300      Batch loss: 2.5164      Epoch average loss: 2.6800
Total step : 105400      Batch loss: 2.3990      Epoch average loss: 2.6801
Total step : 105500      Batch loss: 2.6267      Epoch average loss: 2.6800
Total step : 105600      Batch loss: 3.3769      Epoch average loss: 2.6798
Total step : 105700      Batch loss: 2.4270      Epoch average loss: 2.6798
Total step : 105800      Batch loss: 2.1438      Epoch average loss: 2.6794
Total step : 105900      Batch loss: 2.3355      Epoch average loss: 2.6793
Total step : 106000      Batch loss: 2.2298      Epoch average loss: 2.6790
Total step : 106100      Batch loss: 2.4720      Epoch average loss: 2.6791
Total step : 106200      Batch loss: 2.3935      Epoch average loss: 2.6790
Total step : 106300      Batch loss: 2.2677      Epoch average loss: 2.6786
Total step : 106400      Batch loss: 2.2485      Epoch average loss: 2.6781
Total step : 106500      Batch loss: 3.6999      Epoch average loss: 2.6781
Total step : 106600      Batch loss: 2.4829      Epoch average loss: 2.6781
Total step : 106700      Batch loss: 3.3840      Epoch average loss: 2.6780
Total step : 106800      Batch loss: 3.3992      Epoch average loss: 2.6781
Total step : 106900      Batch loss: 4.2370      Epoch average loss: 2.6777
Total step : 107000      Batch loss: 2.7765      Epoch average loss: 2.6776
Total step : 107100      Batch loss: 2.0658      Epoch average loss: 2.6773
Total step : 107200      Batch loss: 3.4098      Epoch average loss: 2.6774
Total step : 107300      Batch loss: 2.0198      Epoch average loss: 2.6774
Total step : 107400      Batch loss: 2.5754      Epoch average loss: 2.6773
Total step : 107500      Batch loss: 2.4759      Epoch average loss: 2.6770
Total step : 107600      Batch loss: 2.7538      Epoch average loss: 2.6768
Total step : 107700      Batch loss: 2.2741      Epoch average loss: 2.6766
Total step : 107800      Batch loss: 3.8403      Epoch average loss: 2.6764
Total step : 107900      Batch loss: 3.7648      Epoch average loss: 2.6762
Total step : 108000      Batch loss: 2.4883      Epoch average loss: 2.6760
Total step : 108100      Batch loss: 2.1069      Epoch average loss: 2.6759
Total step : 108200      Batch loss: 2.0035      Epoch average loss: 2.6756
Total step : 108300      Batch loss: 3.0607      Epoch average loss: 2.6754
Total step : 108400      Batch loss: 2.6159      Epoch average loss: 2.6752
Total step : 108500      Batch loss: 2.2643      Epoch average loss: 2.6752
Total step : 108600      Batch loss: 3.0483      Epoch average loss: 2.6753
Total step : 108700      Batch loss: 2.3935      Epoch average loss: 2.6753
Total step : 108800      Batch loss: 3.4262      Epoch average loss: 2.6753
Total step : 108900      Batch loss: 2.6101      Epoch average loss: 2.6753
Total step : 109000      Batch loss: 2.7904      Epoch average loss: 2.6749
Total step : 109100      Batch loss: 3.3179      Epoch average loss: 2.6749
Total step : 109200      Batch loss: 2.3625      Epoch average loss: 2.6746
Total step : 109300      Batch loss: 2.3650      Epoch average loss: 2.6745
Total step : 109400      Batch loss: 2.5869      Epoch average loss: 2.6743
Total step : 109500      Batch loss: 2.5362      Epoch average loss: 2.6742
Total step : 109600      Batch loss: 3.3606      Epoch average loss: 2.6740
Total step : 109700      Batch loss: 2.0241      Epoch average loss: 2.6737
Total step : 109800      Batch loss: 3.7542      Epoch average loss: 2.6737
Total step : 109900      Batch loss: 2.5554      Epoch average loss: 2.6735
Total step : 110000      Batch loss: 2.4226      Epoch average loss: 2.6733
Total step : 110100      Batch loss: 3.4194      Epoch average loss: 2.6735
Total step : 110200      Batch loss: 2.2199      Epoch average loss: 2.6733
Total step : 110300      Batch loss: 2.6905      Epoch average loss: 2.6733
Total step : 110400      Batch loss: 2.5242      Epoch average loss: 2.6732
Total step : 110500      Batch loss: 2.5234      Epoch average loss: 2.6731
Total step : 110600      Batch loss: 2.5359      Epoch average loss: 2.6731
Total step : 110700      Batch loss: 2.8717      Epoch average loss: 2.6727
Total step : 110800      Batch loss: 2.6257      Epoch average loss: 2.6725
Total step : 110900      Batch loss: 3.0756      Epoch average loss: 2.6723
Total step : 111000      Batch loss: 2.2962      Epoch average loss: 2.6723
Total step : 111100      Batch loss: 2.5697      Epoch average loss: 2.6723
Total step : 111200      Batch loss: 2.5407      Epoch average loss: 2.6722
Total step : 111300      Batch loss: 3.6097      Epoch average loss: 2.6724
Total step : 111400      Batch loss: 2.9917      Epoch average loss: 2.6722
Total step : 111500      Batch loss: 2.4688      Epoch average loss: 2.6722
Total step : 111600      Batch loss: 3.3523      Epoch average loss: 2.6720
Total step : 111700      Batch loss: 2.9202      Epoch average loss: 2.6720
Total step : 111800      Batch loss: 2.4393      Epoch average loss: 2.6717
Total step : 111900      Batch loss: 2.4649      Epoch average loss: 2.6714
Total step : 112000      Batch loss: 2.2011      Epoch average loss: 2.6712
Total step : 112100      Batch loss: 2.7627      Epoch average loss: 2.6711
Total step : 112200      Batch loss: 2.5024      Epoch average loss: 2.6708
Total step : 112300      Batch loss: 2.3169      Epoch average loss: 2.6708
Total step : 112400      Batch loss: 2.4248      Epoch average loss: 2.6709
Total step : 112500      Batch loss: 2.3650      Epoch average loss: 2.6707
Total step : 112600      Batch loss: 2.4230      Epoch average loss: 2.6706
Total step : 112700      Batch loss: 2.2382      Epoch average loss: 2.6707
Total step : 112800      Batch loss: 2.3520      Epoch average loss: 2.6706
Total step : 112900      Batch loss: 3.8012      Epoch average loss: 2.6704
Total step : 113000      Batch loss: 2.1514      Epoch average loss: 2.6705
Total step : 113100      Batch loss: 2.1886      Epoch average loss: 2.6703
Total step : 113200      Batch loss: 2.4905      Epoch average loss: 2.6703
Total step : 113300      Batch loss: 2.4729      Epoch average loss: 2.6703
Total step : 113400      Batch loss: 2.1633      Epoch average loss: 2.6700
Total step : 113500      Batch loss: 2.5449      Epoch average loss: 2.6696
Total step : 113600      Batch loss: 2.3546      Epoch average loss: 2.6694
Total step : 113700      Batch loss: 3.3384      Epoch average loss: 2.6692
Total step : 113800      Batch loss: 2.6030      Epoch average loss: 2.6691
Total step : 113900      Batch loss: 2.3312      Epoch average loss: 2.6688
Total step : 114000      Batch loss: 2.6234      Epoch average loss: 2.6689
Total step : 114100      Batch loss: 2.3935      Epoch average loss: 2.6688
Total step : 114200      Batch loss: 2.4059      Epoch average loss: 2.6689
Total step : 114300      Batch loss: 2.4921      Epoch average loss: 2.6686
Total step : 114400      Batch loss: 2.2868      Epoch average loss: 2.6684
Total step : 114500      Batch loss: 2.3563      Epoch average loss: 2.6683
Total step : 114600      Batch loss: 2.3650      Epoch average loss: 2.6682
Total step : 114700      Batch loss: 2.5292      Epoch average loss: 2.6682
Total step : 114800      Batch loss: 2.6083      Epoch average loss: 2.6679
Total step : 114900      Batch loss: 2.4960      Epoch average loss: 2.6676
Total step : 115000      Batch loss: 2.5921      Epoch average loss: 2.6675
Total step : 115100      Batch loss: 2.1758      Epoch average loss: 2.6673
Total step : 115200      Batch loss: 2.5361      Epoch average loss: 2.6672
Total step : 115300      Batch loss: 2.1886      Epoch average loss: 2.6671
Total step : 115400      Batch loss: 2.2383      Epoch average loss: 2.6669
Total step : 115500      Batch loss: 3.4833      Epoch average loss: 2.6668
Total step : 115600      Batch loss: 2.0192      Epoch average loss: 2.6665
Total step : 115700      Batch loss: 2.3099      Epoch average loss: 2.6667
Total step : 115800      Batch loss: 2.1660      Epoch average loss: 2.6665
Total step : 115900      Batch loss: 2.2169      Epoch average loss: 2.6664
Total step : 116000      Batch loss: 2.4674      Epoch average loss: 2.6661
Total step : 116100      Batch loss: 2.7164      Epoch average loss: 2.6660
Total step : 116200      Batch loss: 2.7429      Epoch average loss: 2.6657
Total step : 116300      Batch loss: 2.8060      Epoch average loss: 2.6656
Total step : 116400      Batch loss: 2.3795      Epoch average loss: 2.6654
Total step : 116500      Batch loss: 2.7324      Epoch average loss: 2.6654
Total step : 116600      Batch loss: 2.4638      Epoch average loss: 2.6653
Total step : 116700      Batch loss: 2.4498      Epoch average loss: 2.6653
Total step : 116800      Batch loss: 2.6962      Epoch average loss: 2.6653
Total step : 116900      Batch loss: 2.6184      Epoch average loss: 2.6652
Total step : 117000      Batch loss: 2.3495      Epoch average loss: 2.6650
Total step : 117100      Batch loss: 2.6438      Epoch average loss: 2.6649
Total step : 117200      Batch loss: 2.5217      Epoch average loss: 2.6649
Total step : 117300      Batch loss: 3.0033      Epoch average loss: 2.6649
Total step : 117400      Batch loss: 2.3323      Epoch average loss: 2.6649
Total step : 117500      Batch loss: 2.2390      Epoch average loss: 2.6646
Total step : 117600      Batch loss: 2.2966      Epoch average loss: 2.6645
Total step : 117700      Batch loss: 2.1621      Epoch average loss: 2.6643
Total step : 117800      Batch loss: 2.2711      Epoch average loss: 2.6642
Total step : 117900      Batch loss: 2.8740      Epoch average loss: 2.6639
Total step : 118000      Batch loss: 2.4763      Epoch average loss: 2.6638
Total step : 118100      Batch loss: 2.2992      Epoch average loss: 2.6636
Total step : 118200      Batch loss: 2.3469      Epoch average loss: 2.6634
Total step : 118300      Batch loss: 2.6437      Epoch average loss: 2.6632
Total step : 118400      Batch loss: 3.7722      Epoch average loss: 2.6632
Total step : 118500      Batch loss: 2.3306      Epoch average loss: 2.6633
Total step : 118600      Batch loss: 3.6283      Epoch average loss: 2.6630
Total step : 118700      Batch loss: 2.4593      Epoch average loss: 2.6628
Total step : 118800      Batch loss: 2.3504      Epoch average loss: 2.6627
Total step : 118900      Batch loss: 2.5841      Epoch average loss: 2.6624
Total step : 119000      Batch loss: 2.2863      Epoch average loss: 2.6621
Total step : 119100      Batch loss: 2.4039      Epoch average loss: 2.6620
Total step : 119200      Batch loss: 3.3784      Epoch average loss: 2.6617
Total step : 119300      Batch loss: 3.3026      Epoch average loss: 2.6617
Total step : 119400      Batch loss: 2.3265      Epoch average loss: 2.6616
Total step : 119500      Batch loss: 2.3637      Epoch average loss: 2.6615
Total step : 119600      Batch loss: 2.3774      Epoch average loss: 2.6616
Total step : 119700      Batch loss: 2.4281      Epoch average loss: 2.6615
Total step : 119800      Batch loss: 2.9809      Epoch average loss: 2.6614
Total step : 119900      Batch loss: 2.4144      Epoch average loss: 2.6613
Total step : 120000      Batch loss: 2.7646      Epoch average loss: 2.6612
Total step : 120100      Batch loss: 2.1628      Epoch average loss: 2.6612
Total step : 120200      Batch loss: 2.9530      Epoch average loss: 2.6610
Total step : 120300      Batch loss: 2.5243      Epoch average loss: 2.6610
Total step : 120400      Batch loss: 2.5304      Epoch average loss: 2.6608
Total step : 120500      Batch loss: 2.4935      Epoch average loss: 2.6608
Total step : 120600      Batch loss: 2.1973      Epoch average loss: 2.6607
Total step : 120700      Batch loss: 2.5005      Epoch average loss: 2.6605
Total step : 120800      Batch loss: 2.2535      Epoch average loss: 2.6602
Total step : 120900      Batch loss: 2.3362      Epoch average loss: 2.6601
Total step : 121000      Batch loss: 2.2628      Epoch average loss: 2.6601
Total step : 121100      Batch loss: 2.5724      Epoch average loss: 2.6601
Total step : 121200      Batch loss: 2.7654      Epoch average loss: 2.6600
Total step : 121300      Batch loss: 2.8315      Epoch average loss: 2.6601
Total step : 121400      Batch loss: 2.7966      Epoch average loss: 2.6599
Total step : 121500      Batch loss: 2.7216      Epoch average loss: 2.6599
Total step : 121600      Batch loss: 2.9453      Epoch average loss: 2.6596
Total step : 121700      Batch loss: 3.2615      Epoch average loss: 2.6594
Total step : 121800      Batch loss: 2.4383      Epoch average loss: 2.6592
Total step : 121900      Batch loss: 4.3067      Epoch average loss: 2.6593
Total step : 122000      Batch loss: 2.1270      Epoch average loss: 2.6592
Total step : 122100      Batch loss: 2.9120      Epoch average loss: 2.6591
Total step : 122200      Batch loss: 2.3091      Epoch average loss: 2.6588
Total step : 122300      Batch loss: 2.1320      Epoch average loss: 2.6586
Total step : 122400      Batch loss: 2.3449      Epoch average loss: 2.6583
Total step : 122500      Batch loss: 2.3902      Epoch average loss: 2.6585
Total step : 122600      Batch loss: 2.2195      Epoch average loss: 2.6584
Total step : 122700      Batch loss: 2.2356      Epoch average loss: 2.6583
Total step : 122800      Batch loss: 3.8038      Epoch average loss: 2.6581
Total step : 122900      Batch loss: 2.2757      Epoch average loss: 2.6579
